Unnamed: 0,business_id,cool,date,funny,review_id,stars,text,useful,user_id
613,BLp6atZ7ydioAIVkKlmAGg,0,2016-02-13,0,zAasT5y0d1p28bNBXzIcFA,5,best cocktails in vegas. you can add a shot or double shot to any juice. i got the spicy mango with tequila based on recommendation from the bartender. it was life changing. also tried the kiwi blast and monkey. very strong drinks at a great price and amazing fresh flavors.,0,oZOBAtPYVUq724Wywoh5kg
617,sCr3A1IpKuifofjoJo0v9Q,0,2014-08-28,0,UWCpDwgwPzn8fLCJc-Aqcg,1,so noisy we could not have a conversation.   asked to be moved.   there was a table available but not for us.   no accommodation made.  we left.  won't return.,1,hzREBVl2HgpUUCZiPY5w-A
618,n2vIw3p7jZ04N62JqsET6w,0,2015-04-30,0,mv93vAkc7B-VOy12JxBCyQ,4,love their food..i went for their mac and bacon dish and it was yummy....the butter chicken that my husband had was so good too. would be nice to have more chicken in it but other than that the food rocked. waitress was great and she looked busy since it was packed house when we came in on tuesday night since it was wing night.,0,CIWmICxK1NMixvIgb5nlAg
619,v1C8WQR6iB0WW0W48T5pqA,0,2016-08-20,0,CZUQQoqZEFt2XrMgHfnjOw,3,i heard raves about onion rings being so good. i was a bit disappointed when i tried their onion rings. it tastes ok...not terrible but no seasoning to it. i like the a.&w.'s onion rings the best. crispy and firm at most a&w's. peter's were simple and bland. maybe a bit like back in the 50's?  the burger was ok; it looked to be put together as an after thought and squished. the good thing is the variety milkshake flavours. that was what i was into; but for me; the milkshakes didn't have enough of that dairy/ice cream flavour for me. it was good but not giving me a wow factor. it didn't taste like real ice cream shake to me. i won't rave about it but don't hate it there. it's not a place i would want to go as top thing to do when in the area. food is decent though.,0,CIWmICxK1NMixvIgb5nlAg
620,h2SA2bn6iBmxoe4W8iCYEg,0,2015-04-30,0,Lze-XxG6wk112h_dnmPwzQ,2,the food was good but the service was terrible. there was no spoon for my coffee; they ran out of spoons they said. the waitresses aren't too friendly either. they were busy with their cell; texting and i had to wait a while for my coffee to be refilled. i was pretty much ignored for most of the lunch. won't go again due to poor services. also my home fries were burnt/dry. other than that..the egg benedict was good.,0,CIWmICxK1NMixvIgb5nlAg
621,lDFSx3D5AKfza3GjpPV6BA,0,2016-07-12,0,Bpvqrm8fas_o5cM8Jp5N3A,3,we went there with our 9 and 11 year old. we didn't feel too welcome at all by the manager because we bought our 2 girls with us who behaved very well and it felt too upper class to even go there with kids even if they are older. not a place to go with kids even though kids are allowed.,,
The lasagne was good but a bit burnt on top which I didn't like. The Alfredo pasta was flavourless. Not too good. Was disappointed that they had no pizza for a month when we went there. ,,,,,,,no review,,
The waitress was sweet. But the manager ignored us and went for the people who looked like they had more money to spend and talked to them about the variety of wines. ,,,,,,,no review,,
There was a sign when I came in that said something like no hats allowed or take off your hats. That was fine with me but a bit taken aback by that sign which kind of set the negative tone in a sense. ,,,,,,,no review,,
Don't think I would go again because it felt like setting a foot in a stranger's house and felt awkward there. Food was good though but hard to enjoy myself.,0,CIWmICxK1NMixvIgb5nlAg,,,,,no review,,
622,wGoOWEue58i27zu2wYkiig,0,2016-07-12,0,o_HLw5STQZ5WNLg4ZpfP1g,4,my daughter and i are both picky about the sushi; she loves this place hands down so we only go here when the craving for sushi hits. the food is just amazing and delicious. my daughter often orders two plates of california rolls; her fave. rice is good and food is just right. not over or under cooked at all. i love their good prices; not even overpriced at all. :) the waitress was very sweet and nice. hubs asked for extra pickled ginger and got that.,0,CIWmICxK1NMixvIgb5nlAg
623,Wmrc1Yro_BLHGU3Usyqdhw,0,2016-11-30,0,AmDKzAWJJ8vsYJ36OhnvaA,5,we live out of town and really just needed some place to watch our dog while we had lunch since it was too hot to leave him in the car. we decided to get him groomed and had a great experience. the staff was friendly and did a great job. the price was cheap compared to other places. they called when our dog was ready to be picked up and we told them we would be another 30 minutes until we could get there. that wasn't a problem!,0,JIkVfsVYb7-26O3BxlyHAQ
624,ebEP_MZngIWKH0Ixobcqhg,0,2016-10-26,0,STdRfSO1D_i9BKePNu8qVQ,4,this is a nice off-leash dog park. there are plenty of spots to sit while your pup plays. there's not a ton of shade which was fine for our visit in late october but i imagine it's miserable in the summer. the park is separated by weight. there was a third area not being used due to maintenance. my reviews is only 4/5 stars because it's kind of a small park. it certainly does the job though!,0,JIkVfsVYb7-26O3BxlyHAQ
631,J__5TVwnEtNNAWOndZtJig,0,2012-02-17,1,I_Q2KNU_yAb2SelbILTBWQ,5,i had two cars washed this week.  he washed one at home and the other at work.  he was prompt for both appointments and did an excellent job on both.  it was a great value and i will happily use him again.,0,vc-VfW7-Q7JmHzA6bTLHyA
633,AVv1l2mFjvcuWPss2EDedw,1,2014-10-26,0,oMkc301DRq4Roey_iTGPow,4,so cute ceremony that elvis sung & had the bride & groom dance for #raykiko ramon & makiko owens,2,L4iqdi_AcVSRsoPHsflaJg
635,ujPuhQdg8-GCJQg6BoRJtA,0,2014-09-15,0,0WRAc3Ot3h4oXQ3nMsMD5Q,5,never had better burgers before! my wife and i were looking for a place to have some dinner in toronto's fashion district. going to big smoke burger was the best decision we could ever make. i had the big smoke burger which was simply awesome side by side with some very big and good tasting fried onion rings. my wife had the chicken burger with french fries. it was so delicious and the sauce was so tasty. we will definitely come back next time we are in toronto.,1,E-GAXLta6Dv0AeGb9M4zJA
642,4Rq2kF6HnqgsoR6819_lbA,0,2012-10-09,1,APe6QNq0xsX_hBjVCCPauA,1,front desk was rude and not helpful whatsoever. the rooms were small and when we got to our room there was pee in the toilet still. would choose a different hotel if i was you.,1,XSOIoLti43Us7v83n4zf8g
644,7tD2x6ElqZssMSCPhZu5uA,0,2017-09-04,0,ZhqJeerf6BNKls_nLUlckQ,1,the worst stay i have ever had. i understand it is a cheap motel. with that being said; we ark for 1 room with one bed simple two night. we arrived and found they gave away that room. so they gave us an upgradewe walk into a dirty room where the beds weren't made and towels left on the floor of the bathroom. so of corse we walk back to the front desk ask for a clean room. they gave us one just down the hall. as we lay on our bed we hear burn outs in the parking lot and now the building smells like burnt rubber. mixed with the smoke and musty smell. i complained to the front desk and i was told i think the regulars are working on a car. at midnight mind you.  i look out side my window and they are tack welding and grinding out side. i will never stay here in my life and warn others.,1,8hUlAc8B4a4-UD1kWhBiOw
646,l8LYK3kqDBrqgVyvd2MoHQ,0,2017-10-05,0,mq1mRd3MYNbCWj7_Knixlw,5,great selection of flavors. everything i tried was tasty. the presentation was beautiful. service was very quick considering the amount of work they put into some of the selections.,0,gLErvGbsFX9GjVl2VZcTgg
651,qiR7S83_7Du_XQyj_U0zWw,0,2016-01-25,0,5BBCAIxXTZ2B2ZBe6cH7Sg,5,eating breakfast at ihop is a perfect way to start your day. they are having an all you can eat pancake special right now. i also love there red velvet and bm chocolate chip pancakes :),0,60Z_adXWeE2rC2HDewnUVg
654,DVhSFWIJKk4Vo8fjy_JfcQ,0,2015-07-15,0,hMKoHll-OFEyKzYRTf_RFQ,2,i gotta give the place 2 stars because the staff is extremely nice. if that weren't the case i'd give this place 1 star because of their lack of knowledge.,,
I have a 2008 6.4L diesel and it calls for 15W-40 in hot AZ weather. Newer ford diesels call for 10W-30. I should've checked to see they put in the right oil but when my wrench light came on and read a p012f DTC I knew immediately they put too light of oil in.,0,s0X0vCfR0X3oA3iMbYggDw,,,,,no review,,
663,NJ0RzuWd5xDqfJejYQZ65g,0,2013-01-31,0,9PwkwSkb3VqEXzUabMiYjw,4,this place was so cool looking!  real dark with a moder/futuristic type feel with glowing blue lamps and crazy shaped decorations on the wall.  the deluxe burger was great and you get french fries in this little shopping car.  we got the 1/2 sweet potato 1/2 regular fries... great!  they even serve it with fancy sauce (step brothers reference.. but true story)!,0,q3AiAe-AcpDrNsdZf8nCvQ
664,MHq5Ly9ZMbCgnP3PoQJbVQ,0,2013-06-02,0,A81anZNTSjxVaFa-TiBvBQ,4,awesome looking theatre!  i love the way it's laid out.  we went to watch a lead and succeed business seminar and it was cool.  food is really overpriced though.,0,q3AiAe-AcpDrNsdZf8nCvQ
665,_aofcEsCpuKVqK39u03x-A,0,2013-06-02,0,cx6Ml7Dh6Qc6nXortujhLQ,4,awesome place... just upset they took my salmon salad off the menu.  no more fish at all and that's what i like to eat when i'm out.  their cookies and acai berry drink are awesome!,0,q3AiAe-AcpDrNsdZf8nCvQ
666,IdNR_TYoB7eHz681M0bKag,0,2013-03-10,0,XuSie_006DeLXVNCLPM8-g,4,lady was nice and did a good job on my sons hair.  my son is 6 and can be a pain in the butt with clippers.  she was done in 10 minutes too!  only reason it's not a 5 star is because its just a haircut.  no cleanup or gel or anything after.  no water or cool amenities.  worth the $7.99 i paid after coupon.,0,q3AiAe-AcpDrNsdZf8nCvQ
668,caXiL25g86LPvdwbn99VgA,0,2012-07-02,0,wfMmujCs8Y7H8XzuXJ8odA,5,these guys are awesome!  i referred them over to my cousin who was having a hard time renting his home.  brian v. got with him and totally took care of him.  he got him more than the asking price for the monthly rent and everything was handled with the best of care.  totally recommend these guys and will continue to do so!,15,q3AiAe-AcpDrNsdZf8nCvQ
670,gTaD9vJp04nFJBWyX7eK7Q,0,2013-06-02,2,AoxpOFSlVq3mIbfonPhY3A,5,amazing catering company!  their lasagna and 3 layer cookies are just like my mom made when i was younger!  awesome!,5,q3AiAe-AcpDrNsdZf8nCvQ
672,2iLeiQ4OCJVwfodR9egMag,1,2013-03-19,0,VlUZG5zA-VrIN76wLyh0_g,4,get the green tacos!  atmosphere is great!  i don't think ill ever bowl at an amc again!  spoiled!,1,q3AiAe-AcpDrNsdZf8nCvQ
674,jpBOoa3qNwsbVkdS2cdYSg,0,2013-07-28,0,pwQZaBj36_DgN1dWIdZKwA,4,not a bad place.  not a great place.  the price awards this a 4 star because it is a really great value.  churros and quesadillas were pretty awesome.,0,q3AiAe-AcpDrNsdZf8nCvQ
675,GYTmQ4LK7vssENFDBuUt3w,1,2016-10-12,1,ECzqFLPc19OSZ4Sf2YqRdA,5,accountingprose are amazing!  it's so good to meet a bookkeeper that actually understands 1) technology and 2) that the goal should always be to make things easier for the client... not for them.  my experience has been amazing so far and i'm so glad to have started with them!,3,q3AiAe-AcpDrNsdZf8nCvQ
676,eMvikXS_1HlPyVctesxSjA,0,2017-06-07,0,_sirto2dSokkNdPcxRcaXA,5,been coming here for years!  russ is the man and his barbers are solid.  haven't seen fades and service like this since nyc.  great people.  never leaving.,0,q3AiAe-AcpDrNsdZf8nCvQ
677,RsQdAT-eFwWpzy0t2SiReQ,1,2012-12-26,0,-_JK9H545H8SZuOJZpdlmg,3,really nice people.  the food is ok.  i thought it would be better.  everyone's taste in italian food is different though,0,q3AiAe-AcpDrNsdZf8nCvQ
678,7t8mhKYTGuyiU2X65w0fLA,0,2013-06-02,0,Vhvs1s3DHtIykDUWiXCwWw,4,the people here are really nice.  we like coming here.  i wish they had a better health section.  it's pretty small.,0,q3AiAe-AcpDrNsdZf8nCvQ
682,YmIYjZGnuZzqVPkFBF4Omw,0,2013-03-19,0,s3AkOkFhe-nzEkR5N1V0JA,4,nice place.  they had a great guitar player that we listened to while having a drink for my wife's birthday.,1,q3AiAe-AcpDrNsdZf8nCvQ
685,m6rffQy85HUq82DjLq-YJg,1,2012-12-26,0,1v5ecsrr-38Vzup5aR40kQ,4,went to dinner here w my wife for her bday.  nice decor.  food was pretty good.  calamari was great.  waitress was a little slow in service.  overall... i'd go again.,2,q3AiAe-AcpDrNsdZf8nCvQ
688,whAwdYVty-jSNRhrYT2zHA,1,2013-06-02,0,HQngKUrerDSj_l0Suq-7sw,5,this place has been my favorite restaurant for 10 years.  it's amazing!  i always get the mediterranean calamari and oysters on half shell... but truthfully... everything is awesome!  5 star!  highly recommend if u enjoy seafood!,1,q3AiAe-AcpDrNsdZf8nCvQ
690,krCiaZqjU2CeOfwoJWctDg,0,2013-06-02,0,cNQ5AlAhZmwFFlurZtgOww,4,i've come here quite a few times.  pretty cool place.,0,q3AiAe-AcpDrNsdZf8nCvQ
692,eE4MUd3m6j6yISWjEYjyPQ,0,2013-03-19,0,9FMtFHT01G1xaI2I4CEtJA,5,great time here!  so much to see!  the monkeys and giraffe where the best!,1,q3AiAe-AcpDrNsdZf8nCvQ
696,RHEfk2TTYsTMRsXCAk30yA,1,2012-12-26,1,9xtSmbEK-mG_Nl8gF0vn1g,5,great cuts!  vadim is really good.  got me to come back!,1,q3AiAe-AcpDrNsdZf8nCvQ
697,Jw3iaQalS9-1aeXkKh_plA,0,2013-06-02,0,0QsCkd0MWH1xurDMqWjevQ,3,this place is ok.  cool atmosphere and the dishes taste pretty good.  just a bit expensive for the portion size compared to other favorite places.,2,q3AiAe-AcpDrNsdZf8nCvQ
698,zzgSiOnuUjnBnmfR-ZG4ww,1,2011-04-27,0,qUKj7zIA1gJq3KW_pIkv6g,5,dr j. is very passionate about her work and builds solid relationships with all her clients.  she's great at what she does and is very very reasonably priced.  definitely recommend.,0,q3AiAe-AcpDrNsdZf8nCvQ
699,n1S7XnZfCCDIWlMZ8yUvEw,0,2013-06-02,0,7jYLdFeS2d8dx0ZOaiId-g,3,this place is ok. with the had some fish items.  but ten again... i don't think they're known for their freshness.  most of the food just sits there for a while. it does taste pretty good tho.,0,q3AiAe-AcpDrNsdZf8nCvQ
702,7XTGtaKjANmZqp2QtN_iPA,1,2013-06-02,0,fyVtCd2QlFxtVdtEFnu8Xw,4,pretty cool place.  a little hole in the wall bar.  had a fun time with friends but we had to move tables because they were about to start trivia night.  man those guys take that seriously.  it was packed with trivia people!!!,0,q3AiAe-AcpDrNsdZf8nCvQ
703,HqbwwkRJmm5RpCPRvOltGw,0,2013-06-02,0,dfa66f-q8ddn97B4Cw96kg,3,it was ok.  got my gas and the people were a little rude.  but... it is a gas station.,0,q3AiAe-AcpDrNsdZf8nCvQ
705,WWOCqk1Vh605xP-lcb9lhA,0,2013-01-31,0,sZsyHJQvluH2dck_0lqarw,4,seafood lunch red curry plate.  awesome. tiny little place but clean and comfortable atmosphere.  as soon as i walked in i smelled good food!  they have free wifi and waitress was really nice!,2,q3AiAe-AcpDrNsdZf8nCvQ
706,tbMAjldMYhvDUS2gG5Fdxw,0,2012-12-26,2,vMEfCyisYZl8RWRDtfeP5g,4,pretty good!  coconut shrimp and sesame chicken is awesome.  crab puffs are great too.,0,q3AiAe-AcpDrNsdZf8nCvQ
708,yNPh5SO-7wr8HPpVCDPbXQ,0,2013-02-20,0,7J3swG3oMdGYuUCIgFsfRw,5,great place and cool staff!  cool atmosphere too.  always good to know another great downtown spot!  sit at the food bar!  the cooks are so awesome to talk to and you always have people taking care of you!  crab legs are amazing too!!!,0,q3AiAe-AcpDrNsdZf8nCvQ
709,VJzOQmsuoeF4Y53nEreJmA,1,2013-03-13,1,3FUYVgTPwB0GJwEPnGidog,5,these guys did a video for our wedding entrance a it was perfect!  exactly what we wanted and they worked with us on price and schedule!  totally recommend!  they're the best!,1,q3AiAe-AcpDrNsdZf8nCvQ
714,I8e1_CZ1c76UaL7LQfsh4Q,0,2012-06-13,0,1-RDYuXP-Fch8Vdmy4g-WA,5,best sandwiches i've had in a long time! and they'll deliver--if you fall in their small delivery zone-- 1 sandwich to you. this comes in handy for me while i'm at work and hungry!,,
I love the bread & their mayo. YUM! I usually order the beach club. No complaints from me!,1,WgbbxTRIy7MwDKn7nL5WKQ,,,,,no review,,
723,egXPYRWuMsw7p-feDrBjrw,1,2011-11-26,2,0Gt4cXuT7A0KZ_7nt-nU0g,4,i've been a member here for 4 or 5 years.  i only pay $9 / month and the gym had everything i need... that is until i had a baby.  look you know what you're getting at this gym.  it's kind of a no frills but cheap gym that's clean enough. so it worked for me during these past years.,,
the daycare hours that the gym are ok but the daycare workers don't change a baby's dirty diapers and instead page the parent which is disruptive to a workout.  Also the daycare hours (for me) don't start early enough.  So I'm sad to say I'm going to be switching to another gym probably at the new year.  ,,,,,,,no review,,
But I did enjoy working out at Fitness during the past 4/5 years.  And all the gym workers are so nice and quick to help out with any billing issues (of which I have had too many!).  So I am sad to be switching.  But need to so that I can work out around my & my baby's schedules.,4,WgbbxTRIy7MwDKn7nL5WKQ,,,,,no review,,
724,Rud4J5Hsjn_jjU9IaQ0Dpw,1,2012-05-24,0,bKOvYg4vMVSjxYIwHUPQbQ,4,went here to celebrate my anniversary. food was good. but not lick the bowl clean good.,,
For the amount of money we spent I think we could have done better. But the meal was fine. Service was great. ,,,,,,,no review,,
Dessert is to die for. Pound cake & chooclate fondue. Enough said! ,,,,,,,no review,,
I agree with other posters who suggest just going for dessert. The food isn't worth the price.,3,WgbbxTRIy7MwDKn7nL5WKQ,,,,,no review,,
726,ujbnYohZttC_-u-BGIFzHw,0,2012-07-15,0,p9qeAnI-Di9WFqlu_LREuA,5,i've had 3 treatments so far from sabrina and love it. her prices are great & she's super nice & attentive to boot! great customer service! she'll rearrange her schedule as much as she can to help accommodate my sometimes hectic schedule.,,
Sabrina's customer service is so much better than the other laser place I've been to.,3,WgbbxTRIy7MwDKn7nL5WKQ,,,,,no review,,
728,rmP7AzV3SAeRWUzbNuqQ5A,0,2015-05-20,0,nTf7s720IRC6bweUyFXZuA,5,excellent service and experience all around. sometimes you can tell the quality of a restaurant by how they handle the simplist things.  their prime rib sandwich with au jus dip was perfect and tender. highly recommend,0,qSnGTERljtADoOatQiekrg
733,A-UPVDNls_vYHwj1zWJBZA,0,2015-08-08,0,R9fs85b354hXFU3Q-phHfw,5,i rarely leave reviews. that being said i have to let the world know that ciarra not only gave me the best facial i have ever had. she also managed to make me relax enough to enjoy it! i have a hard time relaxing. her amazing personality put me right at ease. you can tell right off the get go she knows what she is doing and she is a beautiful person!,0,HeK9vYCsGCcNddefnpepyg
734,t5nyOtnEv455rShOS_g3RA,0,2015-08-16,0,hGEpM4ndT2NnUyrTp7TpUg,2,we ordered the 2 fish combo and fish burrito. i found the best idem to be their cocktail sauce. over priced. small portions.,2,HeK9vYCsGCcNddefnpepyg
735,YyY4DFr-OFtpN2ThrLHTAQ,0,2016-12-08,0,FCri17bAg8ZgeKui4qbyOw,4,we went there on our anniversary this year on december 6 th .i was concerned after reading the reviews from different sights .wow! we're we happy we ignored them . excellent service and the food was perfect miriam( i think was our servers name ) and she was fantastic .i did feel the prices were high or should i say  higher than i want to pay .but the lady has put up with me for 48 yrs.so i think she deserved it .the only reason i didn't give it 5 stars is for the prices .,0,AgCuz6jHTMWEe4qsdhIC7g
736,e-hztV3mlfn5z8VmRFBNlw,0,2017-01-28,0,aAZx8qzkle7T8lhvADAKdA,5,what a great spot and atmosphere! oh and their beer is some of the best az stuff around! can't wait to day drink there.,1,nDdcMqgQkRZuvjRzXhUJ5g
738,hIgGkG1JnHX4xmVuOgegDw,0,2015-08-29,0,S95ZsFVPVVCbKgDz1zSIVA,4,this place has 2 sandwiches cheese steak and cheese chicken! there are some small eats for kiddos but you owe it to yourself to stop here after a long ikea hike. the bread is what seals the deal for me.,,
I had the chicken with cheese whiz and buffalo sauce. #nailedit! ,,,,,,,no review,,
The staff was also crazy nice! No five stars only because I thought they served other types of sandwiches too.,0,nDdcMqgQkRZuvjRzXhUJ5g,,,,,no review,,
739,Vay9xHwcvu7VRZOddBgn-A,0,2015-03-22,0,e18hIQjHUnz5WMVLOzdqrA,5,a must stop on your way back from vegas!,,
I had the huevos rancheros with their signature green chili and pork. So good! The portion to price ratio was a nice return to normal coming from the land of a $10 beer on the strip 30 minutes away. The eggs were cooked just right and the pork green chili was smothered over the fried tortillas and beans. If you like green chili and solid breakfast food you have to take the very quick detour into the historic downtown area. ,,,,,,,no review,,
I'm sure there is a wait almost every weekend but that will give you some time to do some antiquing. ,,,,,,,no review,,
I'll definitely be going back!,0,nDdcMqgQkRZuvjRzXhUJ5g,,,,,no review,,
744,07F9bkUm3cs83CzGvTi0TA,1,2015-03-15,0,wgr_hOfIWlXR-glOC-qKYQ,5,kudos to charlotte motor speedway!! they took a situation that was less than idea at the all star race and turned it into a customer service win. here is what happened. i used ticketmaster to buy 6 tickets to the all star race. i browsed a few sections then wound up buying tickets in chrysler section k. when we arrived at our section we were informed that it was a no alcohol section. i didn't remember seeing anything on the website (i went back and looked and there was at the checkout page and because of the way i searched i missed the one on the main page) or on my tickets. i was told to go exchange my tickets the gate. the employees at gate 3 said they did not have access to the ticketmaster system so i would have to go to gate 4. at this point i'm not pleased but i head to gate 4. i show the employee my tickets on my phone and he hands in over to someone else. after about 20 or 30 minutes i'm informed by someone who i assume is a supervisor that the usher is wrong and that our tickets are not in an alcohol free zone and there is no need to exchange them and that the map displayed in the window of the ticket booth showing this as an alcohol free zone was wrong and out of date. at this point we have missed about a 1/4 of qualifying. we head back to our seats and inform the usher that we were told that it was ok to drink here. he said absolutely not and that the ticket person was wrong. at this point i'm furious. so we walk down into the next section and head toward the bottom to find some open seats and hope we are not sitting in someone else's seats (luckily we weren't as most of them around us filled up). upon calling the ticket office today and explaining what happened the agent said i did miss the no alcohol writing at the checkout page but offered me 6 tickets to next years race to make up for the inconvenience!!! way to go cms even though we regularly attend races here you now have a customer for life!,1,Cxv3SNudPrCavvHJfIbwhQ
745,i8ijGG8LXmFOWTz-Haej7w,0,2014-04-11,0,b-kks4f8tVGvWsN8oIw3OA,4,i have eaten here quite a few times and the food is good. the 2 stars is because they no longer have limes!(trying to get a response) i ordered a margarita (ultimate which was very good) and when i asked for a lime the bartender said they had stopped ordering them because they were too expensive! now granted this didn't make or break my meal but that was one of the strangest things i have heard. it wasn't like it was $2 margarita night ($9 to be exact) hopefully someone in management will see this and respond. if you like a lime with your margarita or your mexican beer you may want to pass until they they make a better business decision,2,Cxv3SNudPrCavvHJfIbwhQ
746,sVqV9lzvx98kWU39Fn4c6w,0,2014-09-20,0,UqVQ_SeN6WQ9zuz0gz4FrQ,5,we are regulars but tonight we tried korean short ribs which were amazing!  if you haven't tried this place the sushi and everything else is so good!,0,Cxv3SNudPrCavvHJfIbwhQ
747,mUdalYTuAtnZm2K9zoH27Q,1,2016-04-28,0,S3kIydoT13PVjhq_XBeorA,5,had the lobster with pasta a la carte - $45ish.,,
It was the best pasta lobster dish I have ever had - period. I am Italian and have been eating homemade pasta for years.  This rivals my great-grandmothers cooking.,2,IqZ4tKOTEwvE8RBXKpyn6w,,,,,no review,,
748,Q-5sqRN6p4B9dgUQKA4hTw,0,2011-10-13,0,ed_oS456RRcz95dGOCp_VA,1,my midway nissan review. this place is not honest.  my experience with them is that they will not honor their commitment to you.  don't shop here. they are liars!,2,IqZ4tKOTEwvE8RBXKpyn6w
749,WEtbc5oewinsWdhrXDcojQ,0,2016-12-14,0,Wf1KudZRaSi0wWmn2H6PGg,5,first choice provided jesus and gustavo. they were very professional and careful. thanks guys -- you were awesome!,0,IqZ4tKOTEwvE8RBXKpyn6w
750,9yaFehP2nI9XBQg4t1Ztag,0,2016-06-22,0,oj03nFMkiq-9H-8Lx2ucXA,1,terrible customer service.  was looking to buy an evoque.  the salesman was totally arrogant  and the sales manager wouldn't budge on the quoted price even though i could get the same car in scottsdale az for 2k less.  i just wanted an extra 500 off - nothing crazy.  i was basically told that they know they are the only game in town - only land rover dealer for hundreds of miles and i was just going to have to take it or leave it.  after getting totally pissed and deciding that i'll just buy the car and get screwed on a bad deal they tell me that it is getting late (saturday 4pm) and that even if i buy the car - right now - they can't delivery it to me today because they don't have enough time.  i'll have to wait till next week to get the car i am standing right in front of.  what!!!  what kind of low budget garbage is that?,,
I've never tried so hard to give someone 54K.  I'm done with these guys.  Taking my business and money somewhere else. What a joke.,5,IqZ4tKOTEwvE8RBXKpyn6w,,,,,no review,,
754,-LRlx2j9_LB3evsRRcC9MA,0,2017-10-07,0,kUqPsZmWwLIMSstGHhWssA,5,the vet took the time to explain what was possibly going on with my dog. staff was friendly. pricing was good. i will be going back for my vet needs in the future.,0,VgaYZ7004pTwEDSDWR6u4Q
755,DyCv2ubxeygyOUWJ4lnewg,0,2017-07-29,0,v-U55-IhVWuh28SHtSm_dQ,4,first time here and the ice cream was excellent and very cold due to that it's made by liquid nitrogen. i would give it 5 stars only if they had more seating. #makeitsweet,0,8l8PZFsNyhi24BCRQ0xbSA
756,ZrS5rhJ4OvXQG_38wPEWlA,0,2017-07-22,0,vxHq3O5iJqIkqNCnjc5Heg,4,first time here. trying out a new boba place and it's great! my first drink is vietnamese coffee boba milk tea...super good!,0,8l8PZFsNyhi24BCRQ0xbSA
757,Xrd1ZBG6ru-s7r5xT0G68g,0,2011-10-01,0,xX28f2wGVJEzxlNPE8bMww,1,i went to see dr. steven folkerth for a routine physical. the receptionist was unfriendly. the doctor gave me a prescription for blood tests and vit d test.,,
I went to do the tests the same day. After waiting for about 2 weeks and I did not hear from Dr. Steven Folkerth about the result of my tests. I called his office and the receptionist said she has the result in. I went in to pick up a copy of the tests and the receptionist was still unfriendly. I saw that my triglycerides was above normal range and that the Vit D test was missing from the report. I asked the receptionist to locate my Vit D report and she said she is going to give me a call next day. I waited and she never call. I called her and she said she is going to get back to me. It has been 10 days since I talked to her and she never called me back. I am missing a vital part of the test because my Vit D level was low from a previous test. I understand Vit D is very important for my daily health. I got a run around. The doctor or the receptionist never contact me about my high triglycerides and missing test.,,,,,,,no review,,
I am very disappointed from the people in this office.,1,cuphQhfXFbGr5d9MEzgXEA,,,,,no review,,
773,Fv4EXwV30rwGD2NzN1ekgA,0,2017-07-23,0,oMiDnAGwPm-R-TvKsArzZw,5,great food and service! came here for a special occasion. large variety of food on the menu! will come again :),0,jr3_JSzz9157H8cOMBV4HA
775,ZBrPiysQdu-Yi1gqWGzcmw,0,2013-01-20,0,ASYpI7sB2F5qOKiZG2NR6w,4,we weren't planning on visiting here but saw a billboard (they work!) saying jerry seinfeld was on that night and we just couldn't miss out that opportunity!,,
So we ended up with seats towards the back but the view was still great along with the acoustics. Would make for a great venue to see some live acts in as well.,1,wcKvC0jov-kAHg-GIvWJqg,,,,,no review,,
776,na4Th5DrNauOv-c43QQFvA,0,2013-01-19,1,_aDHL5U-jGHM7TlZkfzUcA,5,to be honest at first i didn't want to stay here as it seemed like it might be a bit 'tacky' but after being recommended by a few good friends we decided to book in as part of our us trip for 3 nights.,,
How wrong I was! Upon entering the driveway it was just 'wow' all of the way. The reception was massive and they had plenty of staff ready to book you in. The only one downside was that we had to go into a smoking room which did have some smell left to it but was gone in a matter of hours and reception did tell us we could change later that afternoon if it was still bad.,,,,,,,no review,,
The room was very spacious and the bathroom was huge. The resort is massive and trust me it will take you some time to explore. The gym had a great setup and has plenty of equipment- no waiting like at the gym back home!,,,,,,,no review,,
We gave the buffet a go and just like everyone said it's a must visit. They make just about anything there and have heaps of options to choose from.,,,,,,,no review,,
All up well worth the stay and couldn't believe the price compared to other hotels in the USA.,,,,,,,no review,,
ps. the blinds in the room operate by a switch - we spent a while trying to force them open haha!,1,wcKvC0jov-kAHg-GIvWJqg,,,,,no review,,
778,tk97oILqxd6y_eOWFevUQg,0,2013-01-20,0,Q-tP0blPQ43taEL9hSJMUQ,4,nice casual bar located in the aria hotel. to be honest i went here thinking it actually had a view across the city! still a good find and it's a nice open bar with plenty of seating and some great drinks.,,
Just a word of warning the free snack include wasabi peas... didn't realise what they were at first but they made us go through our drinks pretty quick when we did!,1,wcKvC0jov-kAHg-GIvWJqg,,,,,no review,,
779,huOCKRwDvNqGX3KSzYawbw,1,2013-01-20,0,6yHuhqxM9akiyq3ZVcdrwg,4,great spot for a quick treat if you're staying at the bellagio. we had some of the pastries which tasted fresh and like something straight from a bakery.,,
The only downside was that the cafe was positioned on our walk back from the pool to the lifts.. ;),0,wcKvC0jov-kAHg-GIvWJqg,,,,,no review,,
780,LwQB9H3jZ9wTk24Lr-AnZQ,0,2013-01-20,0,NZXayLIC5wMT63QBkAVqOw,5,outside seating that's truly different!,,
